"","BothControl1","BothControl2","BothControl3","AdultIUGR1","AdultIUGR2","AdultIUGR3","AdultLact1","AdultLact2","AdultLact3","OffIUGR1","OffIUGR2","OffIUGR3","OffLact1","OffLact2","OffLact3"
"1460328_at",6.97147745084636,6.65301306987086,6.78556803016494,6.64470283559557,6.80961889659359,6.94228101765301,6.21232574671225,5.94112191179954,6.98601094651489,6.89655833563607,6.87759143220782,6.23063403289168,6.37039589563907,6.39842062881221,6.09289644783678
"1418707_at",5.01211937119393,4.99988776254191,4.94702756199223,4.82183222127492,4.89492115430672,4.7644398172869,4.82183222127492,4.63142363141163,5.10541481810378,5.15574123845917,4.87628887820953,4.57672870183482,4.58231590453392,4.7052274307618,4.84820136863406
"1430220_at",4.28321129593117,4.33837859788499,4.28020731470487,4.46045072159176,4.14487899527502,4.27864473952539,3.79806141782691,3.90254675926315,4.38601013631108,4.6904787447041,4.66494219849848,4.35396732333973,4.06441918021722,4.39937705276476,4.02730032838701
"1431469_a_at",7.93166449939668,7.584607892908,7.67204894048498,7.6012026461996,7.54879561613424,7.63506248608846,7.37954067634768,7.15074209678394,7.76374204595271,7.60185275270389,7.60081488814666,7.21556332094708,7.49942294367663,7.10237555790618,7.08812463726214
"1428319_at",5.97625201510005,5.79939940552251,6.46038960855931,5.90351527074499,5.5869201496008,5.57373885667971,5.90269295942506,5.8326645079649,5.74675231118828,5.63672863357261,5.85110824067963,6.32690628239266,6.04530547775488,5.39541611050605,5.49943913395671
"1438436_at",3.50345184017786,3.90001244081903,3.51625084738832,4.08391296897405,3.73698593646939,3.85747358035032,4.16878503753182,3.64531791065347,3.90679731880577,3.81385081440034,3.63677162117928,3.46211844949709,3.89665204397797,3.75571866234511,3.73594460574391
"1456739_x_at",5.21934422715336,5.36200858366947,5.13458824624532,4.51473320494582,4.90021297781234,5.28558147096013,5.2360483604642,5.005530844852,4.95090665081741,4.73251958168284,4.9754582494188,5.01464274513923,4.83067400976348,4.95616016151618,5.005530844852
"1417066_at",10.8222425850419,10.430849724232,10.3712039718856,10.8083926191203,10.499683629477,10.9075279480575,11.3594289853632,10.6419737598082,10.8851137048402,10.6305660495662,10.4192525118187,10.1975296157082,10.0298100561389,9.96771841008751,10.9322060220368
"1453287_at",6.84159658403216,6.80203812166572,6.22540010786182,6.42829883505266,5.66703987631866,6.00899823975185,6.98445163561458,5.89142948475746,6.42829883505266,6.83079351157399,6.82701787707832,6.19719561672852,5.89099647422305,6.50090016903808,5.76830098977844
"1448278_at",6.8132299858446,6.35318230436488,6.60982256019018,6.74130522311373,6.3916378698528,6.50667379209487,6.56104045610294,6.67602292115911,6.50667379209487,6.5036360048958,6.62254139001702,6.59842495394791,5.81570915627095,6.17783723765548,6.11550381990787
"1424715_at",10.3898959877546,10.2719158454374,9.77769630393018,10.13846516665,10.0882708817623,10.5361060188519,10.6305234799333,10.166064308706,10.127385565081,9.95524499030703,10.3042111481519,9.62073684631194,9.29549694538886,9.70421014007416,10.1467247731423
"1428024_at",4.49856050398954,4.90527711365228,5.00255152834515,4.72578704780739,4.57230859152838,4.73897032127901,4.80964061640269,4.89754150582046,5.02004766221928,4.72578704780739,4.49688568064599,4.45857223845878,4.70208560903228,4.73201375611411,5.01502803240369
"1418912_at",3.40922006952544,3.32588402138924,3.30770833180936,3.92104600352725,3.84425633705272,3.85892754117217,3.63915975610974,4.0263324503878,3.95355080660734,3.52019514957594,3.61002558141831,3.62710111965352,3.65919131471485,3.76688011187223,3.65919131471485
"1460511_at",5.40810683412024,5.3251017591024,5.07997077815998,5.4449613004255,4.25401078038343,5.13499645903345,5.55554662749303,4.25330829170538,5.27600524049487,5.0771074261351,5.19553988020082,5.63300357841965,5.64046849895143,4.85839209973185,4.79368979831118
"1429065_at",5.74041862064573,5.34022998012168,5.47325866913769,5.76251956805474,5.08533547413229,5.00597377737588,5.98241815301676,5.29822152869369,5.42727488037782,4.86015029724836,5.36849458351962,4.9830578190408,5.24345203934385,4.87152729065391,4.7631059956632
"1448269_a_at",6.24159634296369,6.60268571751032,6.35222172563443,6.57729718371184,6.35264104235683,6.88744916137344,7.43796889134945,6.88032423989446,6.91565196502762,6.41375548750374,6.37813858018206,6.34260507807835,6.2281110278401,6.2624497506168,6.30820116017851
"1453796_a_at",7.66703935176979,7.6844481323293,7.63156040270725,7.17533925874555,7.4866523601613,7.40702413471987,6.9548322344591,6.64206884592765,7.20715303712107,7.65503101130138,7.78903558075496,7.01555007361829,7.36269714741204,7.22820181109047,7.04644744008381
"1423333_at",7.5948570639156,7.57335824069271,7.59433262284562,7.84789604346362,7.91598199924839,7.80542647969599,7.59345899427093,7.79704947413311,7.41469582456586,7.50650501322049,7.64665232994036,7.33544754123542,7.62712960871883,7.44384736356749,7.61357491637564
"1453019_at",5.99412758989239,5.90605467426207,5.64308254067697,5.76193363987642,5.71823759672659,5.65854447090624,5.96924211555346,6.04122354933462,5.897728915851,5.5371894112402,5.86062793173572,5.76317495184912,5.5354343294756,5.62842636535072,5.40026702401433
"1419367_at",10.9811475694745,11.1284661459439,10.8422105758873,11.1669949506916,10.9243548904857,10.9996951741226,11.4813702986815,11.1736696437719,10.9404091172868,10.821897223681,10.7870704237243,10.7034617553163,10.7736320982081,10.7060803718686,10.8174010398337
"1417566_at",8.26411206312216,7.90968516111856,8.11982007466602,7.91600683544947,8.05430351369123,7.58035658989539,7.9432387577506,7.76305591773012,7.47218388354394,7.85677625189854,8.0496586525593,7.82458916096946,7.5404108940407,7.7235651431318,8.05918942861436
"1420656_at",7.55311043153221,7.86493724367613,7.46230096750725,7.46616204068926,7.62334506748581,7.93342026226955,7.38228526326183,7.44006798145475,7.50329099043925,7.63270917534048,7.4845242507559,7.60282463509999,8.03610977536393,8.14683934390871,7.87912313397404
"1417877_at",6.41952136965663,6.34437897416954,6.46971043663565,6.42507876257054,6.28641349725431,6.42290837652695,6.60018379944373,6.28641349725431,6.72385096122903,6.05575484084726,6.12022228769315,5.93494548435863,5.86338218104866,6.64680353118558,6.22491229365415
"1449155_at",6.51182649011894,6.75232722643959,6.51182649011894,6.8415575073308,6.55923652935405,6.5177656883537,7.03478003404565,5.94005114118724,6.66469327677595,6.36748890785884,6.51182649011894,6.05575484084726,6.45680069235377,6.02298486212887,6.41144894459216
"1428267_at",8.16089042775296,7.89732393688479,8.32794381214704,8.17874679202922,7.92315712471177,7.9822733247071,8.02045036225992,8.36571403504214,8.41684735069487,8.12923314097322,8.20582661732374,8.38452919726016,8.32794381214704,7.91521016689148,8.08636557896868
"1429008_at",7.37804569071766,7.29587045194113,7.26615060626646,7.19058530316173,7.39885752109464,6.88189534103116,6.94034305934881,7.01704596796733,6.96593492711926,7.06619720740789,7.32008040586439,7.12764400700425,7.20427494027865,7.37725105441838,6.82401389312768
"1453319_at",3.08963461022254,3.44175437250643,3.33578233289597,2.95064363444008,2.75966189828051,3.02395082359627,2.5740689412194,2.56409631095832,3.12849026738278,3.13381034709349,3.24117831066469,2.96268560535592,3.17131164144318,3.1035557155312,2.90238137437143
"1456310_a_at",7.38466816653167,7.63943479798906,7.8594489947924,7.88767592167348,7.36285812377668,7.49655824495426,7.85444347887393,8.00314470835646,7.99179784618541,7.75648478012921,7.9768185702497,7.91510790245841,7.91502045410752,7.47501307803619,7.6617302006564
"1436806_at",4.88998898067425,5.31212374410279,5.37528578402562,4.65859853440708,5.12508437967063,4.70832732746057,4.73461551430332,5.06921505704759,4.86008003616787,5.10578143831066,5.29526364534567,4.96101786355801,5.28342436165376,5.3258356668209,5.57332253865504
"1431020_a_at",6.55338103615337,7.07529091956679,6.94457325082387,6.77239571578033,6.81055571119342,6.58631267135801,6.88722873981323,6.94093927550975,6.52232863140902,7.12443733726398,7.04973818520753,6.42536226769747,6.908130245177,6.68318201593978,6.51202348696554
"1450018_s_at",5.63746401134366,6.25202430561334,6.87605991867034,6.52821988381359,6.18456655129592,6.19878364368117,6.53111861706414,6.59199443439752,6.85700232384043,6.59199443439752,6.59538730769046,6.70271129174786,6.32089370774478,6.85924010684755,7.47349531962295
"1418964_at",4.47566374886536,4.6361211251246,4.95611777146466,4.52601219554262,5.06872425977565,4.67648940295338,4.98043217297966,4.93664514446855,4.31750510534889,4.87304259026486,4.55993563509029,4.57922762197829,4.50155332444663,4.20888566419584,3.98478584946638
"1421153_at",4.42414516734146,4.21874925673758,4.9511288011074,4.66731059725003,4.3065150140091,4.16481786585798,5.16172570126775,4.5628574101218,4.65485366688628,4.09153569308179,4.39743615962187,4.41731828291365,4.28610750607027,4.45699137543579,4.31923416090303
"1420617_at",8.63067256470797,8.56176139980968,8.94669705853493,8.84937865922745,8.54252124626643,8.82475724236157,8.85102066505936,8.70701676793824,9.11831808647696,8.85378118579958,9.11430537602129,9.12942385286808,8.93167319308605,8.5080414694952,9.07148925929206
"1439090_at",4.76906815488666,4.42337548823863,4.48140780445457,4.33085680613744,4.23887463420945,4.77739722841108,4.59131799917096,3.88813795280806,4.21346771943774,4.60319743816315,4.46142767381501,4.67254463689071,4.31932528031395,4.48140780445457,4.55059199030752
"1425320_at",4.82934782660545,5.08765670223208,5.00097836177373,4.97437673044272,4.52314833784604,4.62221522982439,4.52650122044058,5.10578143831066,4.64909067053291,4.99886862411807,4.90566710160131,4.79314078493927,4.87880092909784,4.75048663425263,4.87880092909784
"1424535_at",5.21240026652954,4.57462001558947,4.91400408349601,5.19553988020082,5.3348016473172,5.06666259710596,5.18544711456189,4.73266208324518,4.96756857489544,5.25139671137355,5.09458139749164,5.05642308423987,5.52400328365037,5.40884606025781,5.48379085934156
"1460272_at",4.55501133343478,4.80155011807959,4.53378247717907,4.80016732912168,4.68501151399439,4.91465685966513,4.65016205836943,4.97942750238546,4.80016732912168,4.94136126815515,4.70348179166165,4.80016732912168,4.53499404371551,5.00323915994423,5.22059077285499
"1415834_at",8.84698997763578,9.00971748646537,8.87620776409808,9.08244062545166,9.12296946225105,8.64425719457089,9.22664407927698,8.87750297260572,8.80626274769343,9.36030205582794,8.9640897474532,8.87975106649282,8.63663853972312,9.10231169351325,8.44516484284311
"1437736_at",4.09558524465526,4.34651945764321,4.16302019828171,4.3219620076876,4.34651945764321,4.01026127079538,3.9139584782257,4.42626920265116,4.20486358732618,4.03977536255797,3.94960706847665,4.20486358732618,3.9359196648395,4.38742211006083,4.35014320111712
"1425344_at",6.09988946803859,6.27712452391772,6.1146042988555,6.04268327763959,6.35060715434092,6.17802079646971,5.74423976414545,5.56618041911971,6.04268327763959,5.49369396231325,6.04268327763959,5.93687052106275,6.3010352672373,6.36311755309382,5.86379129533745
"1432039_a_at",3.79720835133799,3.93599780328687,3.68416452252698,4.07638724464151,4.30617385715739,3.79720835133799,3.84904532736554,4.12984085490584,3.9365326878038,3.58381988644338,3.93268361782874,3.50697815362714,3.55302243553992,3.53610516229136,3.6851644632759
"1440975_at",3.86311517955806,3.39502297601594,3.68682191812846,3.68682191812846,3.79177659381728,3.5855060415337,3.50110136091752,3.68682191812846,3.94453818259315,3.25478294393842,3.84799217857163,3.7689765842054,3.86024427689125,3.96153384491689,3.7923901988807
"1438504_x_at",7.78389798891875,8.39954273463062,8.39436346944978,7.95749430195115,7.8128750339472,7.8583209204515,8.20030602701008,8.40322167624339,7.82749709604222,8.68064655575497,8.66502527074236,7.86695111515112,8.56333441875029,8.47341453191308,8.26556444183165
"1431087_at",6.45966832235581,6.5164054605688,6.23881332057292,6.40234959381745,5.88344021746063,6.54824967199202,7.03933979782473,6.67602292115911,6.59360038140884,5.66053859906823,5.97716573205363,5.81675924632738,5.80127715515039,6.25734172578792,6.08579988721856
"1418997_at",5.20592731154233,5.26733012316751,5.57638324638331,4.94213021868896,4.98370184451778,5.2512830917368,5.70335977706617,5.03782999073977,4.74588048216842,5.35831037653365,5.50508075935906,5.26733012316751,5.52319362936474,5.24734527206909,5.52166769745231
"1456446_at",4.33701103029771,4.20514446091155,3.85840594771757,4.29207860374671,3.75524606396122,4.76893752384942,4.50611762380147,3.75220289950508,4.66199964140504,4.14085210185373,4.33701103029771,4.40481790375412,4.5592111852749,4.49078988333339,4.33701103029771
"1429399_at",11.1784319791298,10.3628023519408,10.6355980273165,11.0031815039718,10.2324439108762,11.2040329904818,11.0776069076421,10.6070417488572,11.2759405648871,11.0429097235126,11.047089368739,10.6729412013242,10.5638297099765,10.1632838004728,11.1966781178101
"1458541_at",5.08951954482652,4.90777033695493,4.89264607032347,5.10674666604911,4.81986391123838,4.51652744500511,5.54157029639773,3.96039969930287,5.38017216115509,4.86460404288658,5.47750856424913,5.03162772783656,5.33923865784407,5.03708764285663,5.29487732248755
"1429521_at",6.14515534253532,6.14034852295498,6.31696554874167,5.9377234117066,5.5782259016583,6.01876453097103,5.9377234117066,5.40824044298044,5.8919028685283,6.08609651853703,5.97397183342398,5.69292436230687,5.95349957244108,5.64911503805688,5.73558547477185
"1428989_at",4.10662347947009,4.21747764922458,4.1801214523301,4.46325708247893,4.15835476850256,4.07183344675995,4.31502730085685,4.35599985226923,4.27457699591067,4.69647756603957,4.41680894046346,4.64658068910186,4.03301227014804,4.48465646231092,4.26752668636465
"1451485_at",7.73945358862583,7.60625273151901,7.78294601367988,7.37301819676784,7.75977305977666,7.54532668045482,6.89637357749892,6.57402007520545,7.93572032387778,7.98890333787991,7.92540592009826,7.52754709011156,7.53189118736167,7.71732613777384,7.33319713088132
"1451605_at",2.96118012371104,2.84991510804865,3.23902517942188,3.21863916803298,2.96118012371104,2.79643973580229,3.270562318597,2.82674862573932,2.89320286160533,3.24674341807236,3.04911013517949,2.85542544292478,2.78725786868319,2.69533259322993,2.98587365462426
"1425087_at",4.3224948402936,3.79883947903353,4.20944531448901,4.11513627338385,3.88959668921882,4.19559798281109,3.88090551532331,3.82426227583474,4.07590333419665,4.40092689116278,4.32987220702717,4.50630068269335,4.14847011794842,4.15660878287538,4.18798205628438
"1418942_at",4.78068014999463,5.2527432661139,5.43138313568142,5.2246754457883,5.2422732927189,4.86353630991348,5.02657473583936,4.84359609524171,4.69563221632702,5.01170473064436,4.98206967938682,5.03918518618052,5.00255152834515,4.39169664585889,4.58818902996528
"1424351_at",6.95098123736153,6.62794695761563,6.58041997939187,7.69261362319757,6.96484230648361,6.9866383104559,7.59001586226247,6.76360637138657,7.80212449450374,6.23486202344213,6.30362690999064,6.45516976418928,7.76048952828863,7.41828077077807,8.30734680584006
"1453020_at",6.28456441851245,6.42469305438371,6.11651699664887,6.28445991294802,6.16264239686775,5.90046932824503,6.49806008669557,6.71956683773459,6.23854003149874,5.81007601119201,6.28456441851245,5.8863892237543,5.95378237098013,6.18602774036733,6.08624258285032
"1417750_a_at",7.44611067024356,7.80707715049554,7.79173596569577,7.51392132413995,7.41692306057604,7.45833522748556,7.45833522748556,7.1210114640008,7.3266588119819,7.24495361479901,7.54009969533432,7.20809899480235,7.64563118198643,7.61408174224444,7.40227919575955
"1428458_at",4.94422210078868,4.92687805611875,4.75704972047963,5.26888191197037,4.85422847802842,5.15027694808725,5.05483404126745,4.94422210078868,5.16339162555637,5.42313499769544,5.20380256880547,4.94422210078868,4.42539894109336,4.77411298095801,4.43362853223126
"1417522_at",4.02530216291613,4.30511362808831,4.22257706909495,3.99691377227152,3.93622257276883,3.95073031648812,3.77485865844258,4.16111171282271,4.36830106937969,4.24241166717433,4.40025523700515,4.24241166717433,4.59734261115871,4.34013757320078,4.27667155910953
"1454898_s_at",9.58320130391733,9.94925647388786,9.92865039222583,9.49566793078603,9.47158279314814,9.97050621143156,9.59081149181505,9.53381029152936,9.37877459753604,9.70994876403345,9.21674244701637,9.21468137765144,10.1176904635445,9.77667309821043,9.47409309846966
"1456097_a_at",4.4499718435224,4.47091131656552,4.81207912933057,4.5466573478781,4.37727703338764,4.4682788626387,4.39591944905565,4.91389620552599,4.07997811773227,4.3565861570391,4.72161046294701,4.74278547639908,4.4588178039071,4.19196246350836,4.53693008473901
"1452523_a_at",3.87446923531413,4.25744672430273,4.3770465455964,4.27069938996255,4.44425125110258,4.10355972129668,4.32149039821227,4.13003695076929,3.81892917133772,4.4747378003187,4.30650653479082,4.39403217152247,4.08576560688328,4.15150629475887,3.95299557949234
"1460361_at",4.77440727059176,5.04221300726171,5.19405144735197,5.18552357808666,4.70271652389484,5.29011861247246,5.55691123386496,5.27105628976971,5.08674911513212,4.92163131273435,5.18422665090152,5.05143505184595,5.08674911513212,4.67004009778401,5.23074837378015
"1429593_at",7.36680014699177,7.40143291169853,7.39450273693474,7.43583541743016,6.6328157642266,7.64954475604661,7.09360348372062,6.34792565572141,7.02133320694504,7.73294481969299,7.44526624250041,7.48058613566097,7.5794134084273,7.39450273693474,7.22712262184771
"1430799_at",3.46512669313774,3.13335140342797,3.30738711897559,3.31780864663789,3.44170831866374,3.09087366774937,3.26271948181375,3.50944027975754,2.96905247842815,3.05577126949698,3.40421283384697,3.24452589055706,3.55399410455445,3.30738711897559,3.26271948181375
"1453821_at",6.22593128931561,5.85545857407491,5.99403135682565,5.88408428590045,5.57497675536367,5.72768760273262,5.44731023654894,5.02641083563382,6.26281552903426,6.40278789248571,6.03683555122884,5.39898975793164,5.57930337069679,5.48430608410088,5.4117541537968
"1424591_at",6.07251710729158,6.33089389443204,6.5296336252983,6.13509867100333,6.17974287158449,6.08880057471914,6.50792182787194,6.21706330848076,6.0265476577782,6.69363845250875,6.48715635091717,6.64666385197047,6.38184105024007,6.53877236341778,6.33089389443204
"1418580_at",7.61094234423775,7.57654520086592,8.10578560404071,7.41451028809902,7.22001432763778,7.41352247986027,7.82290836638522,9.21348134894117,7.67113562054944,8.41707675148944,7.71914750370703,8.04282549967621,7.37588167188178,7.55419318478455,7.67375429491697
"1426221_at",7.52389768281005,7.62162437026034,7.59826891114486,7.43674554854952,7.60335751998935,7.19850944540218,7.60335996926145,7.52279558180276,7.46026710327485,7.52279558180276,7.53521043874781,7.77263724233473,7.70984945034514,7.15165593579467,7.1325905842744
"1429253_at",5.43481329201203,5.20515021528689,5.88944546679595,5.63202587165102,5.56551186527513,5.44507977959634,5.63212027916139,5.83669675805234,5.91144714568904,5.69849501780721,5.69856715340122,5.86331861594985,5.69439753729335,5.67802450269149,5.79349249875203
"1425319_s_at",7.25956937964084,7.23829011422347,7.57673660848954,7.43880768985607,7.20485861319094,7.16596629476883,7.03288541590656,6.84855197094723,7.36037601110572,7.59289633915487,7.48671088090609,7.15618402378623,7.23987469380822,6.80117594644386,7.14688205280089
"1422677_at",8.77815441320746,8.87308217834691,8.56372253855474,8.52821186306185,8.65933778004696,8.61170298797402,8.48168733770049,8.24279474639573,8.37212469541705,8.3707631914009,8.62176396255354,8.29265154162594,8.71832053414107,8.79335032055473,8.29107465794476
"1448945_at",7.26741045807217,7.04857957207683,6.97658885607683,7.40657864170174,7.19602070054302,7.39106886455735,7.35228113609986,7.43341577008069,7.20646644131332,6.80503364868327,7.01763195906687,6.96140103326879,6.80790130672657,6.83123263633087,7.02912378461625
"1456377_x_at",8.93537851296439,9.67874330723326,9.65964213363927,9.37533208364167,9.48177522488538,9.84117409197191,9.33923780263467,9.4413658446413,9.3467569155376,9.30394289565113,9.48536646686171,9.48449370880086,10.0859838074756,9.97041840551832,10.2353333525577
"1426485_at",9.94431874473288,9.32625270468389,9.64547548125866,9.33162407039666,9.90712093910175,9.15996630381322,8.08421313718843,8.17087421040113,9.79938015115803,9.93231469392349,10.004447591131,9.15754339140238,8.9976808302282,9.20621885984042,8.67082444835304
"1424530_at",11.4336926675911,11.1990192607902,10.9941091975341,11.3411026280387,11.042479353665,11.2204742204753,11.3663664042088,11.2264786704559,11.3314761686899,10.9885819862987,11.0777437014467,10.9494530167649,10.7675508804264,10.8894761098278,11.1739507978136
"1423745_at",9.35760352260658,9.39790403925231,9.52691905966381,9.38214766283308,9.37971586187411,9.11752536924525,8.9118345575114,8.96611095127458,9.13199754549971,9.15411822892178,9.50311784102678,9.3794282536291,9.34663298302167,9.48146304699347,9.04100249167883
"1423841_at",5.5601728007095,6.0473265192602,6.0739357066577,6.2038392122796,6.26563542789765,5.93991721069063,6.28345660980693,6.04169622507128,6.05491857769509,6.29489097598043,6.27675648399756,6.17709170174673,6.0739357066577,5.66552652077959,5.76547908130558
"1447701_x_at",5.52834116483297,5.69308539366801,5.39466166862046,5.47509198668785,5.35676510502345,5.2002242811347,5.18887759258569,5.45134096324716,5.35917611121116,5.66214702506633,5.89110249701451,5.7475963642507,5.65099129914457,6.23243151558002,5.99945058542303
"1423151_at",10.0696574225344,10.0523130863558,10.333806910272,10.1105629005778,10.2920943452601,9.57450137281376,9.64778047930451,9.93170472728224,10.1303835149609,9.86534942732131,10.1888293494064,10.0479254940396,10.1003658112097,9.75743099349137,9.61389634589899
"1423690_s_at",4.71332915339663,4.76179769393,4.78269880741837,4.38270246247827,4.87152729065391,4.58286552195945,4.75621806659681,4.65635449400239,4.50936363878958,4.7030735196081,4.39531239113976,4.56192604891634,4.56192604891634,4.27087930250626,4.56192604891634
"1423316_at",7.89740420274579,7.87075448427994,7.80069021655616,7.86748590520353,7.7577603698493,7.5900512074766,7.66708663191294,7.77777916009941,7.7485132915396,7.91988320872151,7.7577603698493,8.24934295575564,7.41301374936301,7.51359946671109,7.30776414039805
"1450418_a_at",6.54917682448575,6.57752176582415,6.6734346458314,6.25119532008881,6.2587772958203,6.49071252519179,6.69285495888185,6.51317440177699,6.25119532008881,6.64082192751994,6.6761193852584,6.71580223153462,6.62961403731163,6.65129530503894,6.84292169275959
"1430145_at",6.10232307489971,6.11960890101961,5.84847375135523,6.16986924561646,6.08525722529951,5.85751201663172,6.65246816837678,5.67205754210517,5.7944770309702,6.27413800139188,5.89581524784412,5.60564586169619,5.93967201657277,6.00335694662108,5.75261043781127
"1460510_a_at",6.82624036869279,7.8528885478469,7.4949595844751,7.00690194506558,7.68170463138914,6.84358942927757,6.89048333547296,6.7122146227339,7.00690194506558,6.93138368428499,7.22526722499519,6.83954529946527,7.31443683329686,7.75054282145293,6.76080422960913
"1420974_at",3.92271290965874,3.74713844172671,4.39168324348886,4.0980128894765,3.68027813408208,4.0464134095837,4.03262241003022,3.77815478039942,3.90691816467782,4.37515049479458,4.13078516147229,4.06083683661894,3.88763900021033,4.46434928243238,3.97228350502081
"1458182_at",4.65257148012709,4.82404896883451,4.79626143548587,5.10069595120753,4.6752382544441,5.32990152466189,5.11868254722722,5.30937501689395,5.19717274620745,5.10707829908782,4.7388524598415,4.98206967938682,5.12504854946822,5.00235477373891,5.04699327554472
"1428758_at",6.08735370528818,6.41345388592871,6.1835386980791,6.14304062032264,6.34685575542628,6.34756670016372,6.19731505299436,6.54734863400493,6.50938104911954,6.10089603774662,6.12116232628919,6.12931972865528,6.45068183226899,6.69404418684861,6.6523144401404
"1416939_at",11.1052905323549,11.098426165497,11.3306807277424,11.0640409956879,11.3229141389966,10.7875663291965,11.2611672141728,11.4148892528282,11.2809570887437,10.8108555188146,11.0081566591873,11.0212716982401,11.1886454274093,10.9922341846971,10.7270301700317
"1424186_at",6.79636304523409,7.3747430632862,6.97561493896798,7.03223390702988,6.95801735649597,6.92598229801947,7.10319331970239,7.22068978961989,7.33315207164208,6.72081684693385,7.03797387274906,6.94937617526983,7.34514181711395,6.75529197093745,7.17196976967385
"1436254_at",4.81252432211722,5.18116637651767,4.99193290395932,4.99193290395932,5.22634184690984,4.94188554116065,4.7420355718904,5.19815064349293,4.7901654163679,4.62098644414497,4.88015961875531,5.20621262201094,5.04230574705954,4.84170393412808,5.1948415260719
"1428617_at",7.32376958180651,7.28694230986929,7.1631795857426,7.18588048861954,7.33438952956739,7.1188165515026,6.93600674442898,6.9671840185046,7.12479369743527,7.37956323289572,7.36335054241428,7.00514975692969,6.93502816933113,6.90514231138868,6.58277681519414
"1428609_at",3.92187775942796,4.32973861534803,3.8818459639314,4.06370873207761,4.29460290928762,4.18405749764021,4.20624036910726,4.45153864106449,3.85815799878787,3.9154136214594,4.00476372817706,4.16327097695546,4.28871663559897,3.96117483015119,4.11008159521672
"1433530_at",4.57403144607167,4.56717902486622,4.87863063740353,4.60731958158012,4.38155670346657,4.65484816834168,4.13248782257252,4.11966157575541,4.48713283063317,5.05075564054549,4.92909066817236,4.73569089132488,4.48990072270199,4.7476063997123,4.60859869074122
"1416431_at",7.20220881837158,7.1141644270823,7.44580598527637,7.3604686186097,7.3870736950801,6.72235660113258,6.83962989589857,7.0262459306202,6.52957535951218,7.08804266564902,7.07238017727719,7.11743188764656,7.05976500939722,6.95622986057233,6.29312524518214
"1435534_a_at",9.15388766118035,9.47593147995969,9.42580152075805,9.16783366881086,9.22975133949201,9.30201106380903,9.69009345490203,9.24156165560875,9.19616739984261,9.61827285056112,9.44636928733831,9.39937181521492,9.53018524099719,9.60607450529555,9.54692117394891
"1434300_at",7.6068078026665,7.36352400112595,7.35068585075997,7.16470845730546,7.34626679428956,7.11439335278378,6.80153954229336,6.48647816554325,7.36130772611786,7.3831668592041,7.39210336256711,6.95986990740202,6.95818753287646,7.06610586410876,6.70581210961943
"1428936_at",6.21627870603984,5.8278161430082,6.2284039817883,5.76971458992092,6.2582629184231,5.57071935747353,5.15557518340816,5.13228264329929,6.52031060408236,6.45875850179164,6.36544351464874,5.48821933876432,5.36634448330897,5.66041194430536,5.31716020838052
"1431388_at",3.65919131471485,3.38078755753466,3.61128096870853,3.80081597469415,3.11658478705765,3.32213672431407,3.24116583492834,3.22600398437822,3.43840293590914,3.89881611098579,3.57233168899171,3.49251005262535,3.30882497776415,3.47965714595146,3.2791274399685
"1432352_at",4.76702271286566,5.09205716657818,5.39561421582806,5.46376274725711,4.12138129039529,5.19553988020082,5.19553988020082,3.79559255255394,5.19083206297731,5.49898620425528,5.3868524159697,5.19334140524966,5.2613489546227,5.14248754777913,5.19553988020082
"1447608_x_at",5.92812340234798,6.18076471241589,6.02674138323143,6.38630570214081,6.38524422379539,6.29010526140908,6.45544846807914,6.63111997690467,6.29062495452383,6.13629438527835,5.93905712040695,6.08615122072643,6.24251985737241,6.04995987150705,6.20009242310736
"1424159_at",7.7750659555033,7.79802636014621,8.17419907382909,8.36165393006019,7.71270243297949,8.42674012696972,8.53139339325401,8.22940624070636,8.26990208311672,8.23675410650822,8.1596845414063,8.04435926189045,8.08308015935601,8.06494751977806,8.27935861078986
"1423753_at",4.85116908222227,5.35698466444696,5.43836452015959,5.18111811367849,4.90794683998068,5.3356734571496,5.52359126884684,4.91155472343628,5.30341202897444,4.87254837672971,5.09488778005907,4.99549747176521,4.95946068674072,5.04144048766237,4.88422342023262
"1420384_at",6.45420998868694,6.68246255344463,6.50323510369046,6.36669538400536,6.58793471939353,6.45420998868694,6.31426548187571,6.11780989704465,6.68245039292254,6.59255034444437,6.5490597558731,6.23858536174945,6.31447929480425,6.20547524304576,6.52782454872759
"1417126_a_at",10.286199312501,10.948442403668,10.6114745641956,10.6183694663407,10.8006969826028,10.5379411761448,10.6294352367998,10.2317995536297,10.4156560585867,10.7957947475113,10.6110137309588,10.3552758373287,10.6631322920694,10.7641981785746,10.5498709568781
"1425713_a_at",3.93911415350114,4.32852277938766,4.50465976963864,4.32852277938766,4.50923805262917,4.44998953922168,4.71017761657868,4.26352058572176,4.38533905300941,4.49847023556315,4.2491204601408,4.02881626342578,4.1042563825735,4.1001388491163,4.43948935303763
"1449267_at",7.60290815258055,7.53234773309071,7.9576128637983,7.71804254913848,7.79137950620083,7.49487639572059,7.38613557568326,7.61469873113174,7.5349227861665,7.52365989088322,7.77711870766465,7.7560035852082,8.10248980030238,7.35389580179429,7.38623994279308
"1416840_at",10.8039953739547,10.7648954000968,10.3090976679411,10.7075689129679,10.6010167537237,10.2911834610741,11.0780336482587,10.341018295469,10.4683377467302,10.4828920152326,10.349975522214,9.82854321036131,10.2204520877404,10.8316259081839,10.5309807384359
